lat,long,cpu_min,cpu_max,cpu_avg,disk_min,disk_max,disk_avg,temp_min,temp_max,temp_avg
9.23768,-75.67489,0.947,0.0386,0.7453,0.3585,0.3687,0.6144,36.51,18.96,11.4
22.71673,89.51194,0.104,0.225,0.134,0.445,0.0517,0.4038,50.42,3.24,77.44
,,0.1561,0.7645,0.633,0.8638,0.2692,0.5345,21.01,16.6,68.53
31.08515,107.86508,0.0638,0.3662,0.6966,0.787,0.3892,0.5013,11.47,86.26,43.89
-20.24494,57.49163,0.576,0.4436,0.8927,0.893,0.0332,0.2053,81.98,76.69,14.43
35.9,140.08333,0.7761,0.8402,0.8291,0.889,0.1163,0.1384,10.83,84.16,43.51
48.36166,22.3997,0.4613,0.9638,0.346,0.845,0.9978,0.0735,68.05,54.11,71.49
42.54444,22.95778,0.5417,0.1899,0.9275,0.7016,0.0036,0.2819,96.03,69.19,67.16
-8.2133,114.3701,0.66,0.8251,0.6135,0.2979,0.3194,0.5321,16.52,62.1,22.68
16.05997,102.73097,0.2015,0.3327,0.5627,0.3437,0.5836,0.6443,25.48,2.04,24.49
-6.6476,105.8611,0.3667,0.0667,0.456,0.3562,0.3559,0.6069,2.4,39.4,93.4
-6.93333,-78.15,0.4268,0.0876,0.708,0.7346,0.6694,0.6682,88.84,64.96,12.13
-1.10155,101.76031,0.9397,0.5462,0.5198,0.5322,0.5733,0.9164,71.76,91.98,94.19
36.83333,22.78333,0.0826,0.2251,0.9784,0.6017,0.8206,0.5109,49.12,19.29,68.64
38.9019,-9.1228,0.5699,0.8881,0.3829,0.2293,0.3204,0.2346,35.62,85.73,14.79
8.526,123.206,0.0009,0.7565,0.5361,0.368,0.995,0.566,59.39,98.39,13.12
25.50778,118.17472,0.0031,0.8923,0.0883,0.2274,0.5797,0.2145,62.37,31.14,98.57
-23.54083,-46.36861,0.6541,0.7666,0.1609,0.3782,0.2861,0.2954,71.31,16.01,12.1
53.55,10,0.3025,0.3022,0.3364,0.1281,0.4973,0.4674,96.48,10.71,26.9
50.87841,26.45192,0.3091,0.6619,0.9537,0.2596,0.325,0.895,47.78,62.68,65.87
50.96156,21.28058,0.7937,0.4219,0.751,0.726,0.7895,0.5792,24.88,36.75,72.53
50.31723,29.0563,0.9532,0.7996,0.3738,0.0726,0.897,0.9184,81.68,42.32,21.93
-7.1053,108.557,0.1573,0.5111,0.1617,0.7009,0.1168,0.0893,3.68,22.87,3.38
33.86419,48.26258,0.5215,0.8489,0.5003,0.9494,0.3762,0.3768,82.53,51.15,16.28
7.84468,98.33897,0.7994,0.8647,0.8704,0.7188,0.8216,0.0329,27.41,52.29,69.64
29.18226,111.19515,0.4012,0.6245,0.4064,0.0864,0.8364,0.7057,92.8,98.89,50.25
3.98695,-73.75797,0.157,0.3932,0.5691,0.289,0.38,0.1465,55.25,43.53,76.12
13.8489,121.1328,0.1086,0.5577,0.6079,0.1159,0.0229,0.9148,87.63,89.74,43.05
-6.5397,111.0518,0.2222,0.2543,0.331,0.3211,0.7545,0.7017,84.77,11.9,82.08
42.45333,18.65556,0.5308,0.4458,0.9616,0.6902,0.5575,0.9668,6.79,13.95,88.96
45.70214,17.17268,0.4391,0.5106,0.8634,0.0397,0.9143,0.5168,10.19,33.91,97.1
33.03929,106.93447,0.5824,0.7612,0.4312,0.232,0.1506,0.0102,30.59,32.47,83.43
31.76904,35.21633,0.1588,0.4826,0.8751,0.3276,0.361,0.7606,95.83,29.53,35.14
29.64729,106.79187,0.2607,0.9563,0.3309,0.3681,0.464,0.1112,21.82,3.53,22.68
27.4175,-110.0155,0.1472,0.7458,0.9511,0.4421,0.1225,0.783,0.36,20.22,79.68
50.58333,137.03333,0.9314,0.7524,0.7114,0.3598,0.0404,0.3308,10.15,3.32,45.74
28.58002,116.15,0.162,0.9994,0.3093,0.25,0.9459,0.0878,34.35,39.82,18.4
-6.9145,112.4206,0.2356,0.4022,0.6149,0.9334,0.2314,0.3649,73.11,71.55,1.74
24.26481,114.42194,0.1813,0.6177,0.0326,0.9466,0.0109,0.8303,46.07,57.65,64.85
33.87576,10.85745,0.9173,0.8516,0.0857,0.837,0.6211,0.9056,5.23,17.98,66.41
22.456,113.0482,0.3572,0.7282,0.9804,0.3766,0.0036,0.6834,25.46,69.91,75.08
40.53639,19.59611,0.2946,0.9695,0.5874,0.5728,0.154,0.9588,52.93,1.24,92.49
60.26808,29.7523,0.3842,0.507,0.7325,0.8088,0.1889,0.1855,52,66.64,0.78
15.9273,120.8437,0.3583,0.5301,0.7346,0.401,0.4147,0.8043,33.13,21.35,1.5
63.0167,7.8,0.7906,0.2274,0.6733,0.8063,0.3895,0.3208,94.82,68.31,72.03
45,77.91667,0.4223,0.8926,0.1765,0.8406,0.8132,0.3659,15.41,41.52,57.56
-8.2852,112.3885,0.5562,0.4883,0.4231,0.93,0.6973,0.485,69.33,93.28,40.45
-41.31946,-72.98538,0.8351,0.8386,0.9104,0.0533,0.1618,0.8408,42.53,3.83,48.04
-16.40639,-49.21861,0.7104,0.9813,0.7358,0.7772,0.8629,0.1495,90.26,51.41,57.39
15.85053,100.07914,0.3324,0.7641,0.4385,0.1094,0.8268,0.8763,59.21,77.95,40.1
40.80564,120.54475,0.587,0.7523,0.54,0.8532,0.0714,0.2718,92.47,43.32,79.5
43.76672,-79.39909,0.5619,0.3765,0.0117,0.845,0.7916,0.9681,54.3,28.65,36.12
-6.3164,155.48483,0.0318,0.0568,0.0858,0.8606,0.6907,0.4039,7.91,43.9,91.12
18.81509,-70.03557,0.2644,0.3635,0.578,0.8479,0.2976,0.4194,38.35,30.58,31.57
53.36831,34.10328,0.3402,0.7386,0.9764,0.5571,0.1352,0.1993,3.43,65.86,33.35
28.74677,118.26191,0.9132,0.0886,0.4554,0.3668,0.635,0.2376,40.05,36.43,60.55
-27.20841,26.94855,0.8963,0.377,0.1994,0.1973,0.5644,0.5413,96.78,0.99,67.72
-6.26703,14.2401,0.144,0.2316,0.7076,0.3303,0.2761,0.8787,3.88,85.62,93.37
49.88987,17.07262,0.4251,0.3512,0.0833,0.2149,0.2182,0.2633,21.56,50.8,64.28
48.07257,114.53264,0.3646,0.6248,0.847,0.8044,0.4995,0.5064,98.96,47.23,64.08
34.68797,32.96191,0.2668,0.7046,0.0593,0.3088,0.1451,0.1405,89.59,31.87,47.35
44.12801,87.62083,0.3883,0.0685,0.6548,0.2708,0.5972,0.6895,94.07,10.01,44.85
51.8535,104.8693,0.8387,0.4983,0.7141,0.8334,0.1874,0.9979,98.36,94.84,50.96
47.06667,9.5,0.8104,0.1155,0.4721,0.0108,0.4459,0.1292,14.69,88.2,77.97
7.97083,124.34528,0.7415,0.645,0.3076,0.8436,0.5808,0.9516,14.24,77.97,69.76
34.12636,109.22354,0.497,0.784,0.3943,0.9037,0.148,0.8752,92.86,48.7,12.43
14.01346,100.53049,0.3601,0.7469,0.552,0.3079,0.0102,0.8511,90.37,64.74,45.46
-8.9738,117.2018,0.6284,0.2697,0.7842,0.7109,0.9342,0.9551,49.1,11.39,9.91
39.31139,117.66222,0.813,0.9576,0.9927,0.8113,0.5552,0.5256,19.93,81.99,0.6
55.6759,12.5655,0.8629,0.5,0.7473,0.9495,0.3662,0.9522,89.33,7.74,18.3
23.71352,108.17093,0.7238,0.4038,0.2389,0.5118,0.4979,0.5219,94.85,34.01,53.48
13.73058,100.52388,0.9911,0.7885,0.5723,0.3553,0.1367,0.7418,52.19,15.3,72.13
-7.4596,107.9011,0.4738,0.3327,0.8877,0.5278,0.5657,0.7005,47.07,8.29,23.4
30.54639,119.85167,0.8904,0.9823,0.4774,0.5911,0.6961,0.3407,61.35,65.24,18.98
33.36853,129.55247,0.5658,0.187,0.5099,0.6245,0.1969,0.8108,40.09,74.47,6.5
49.83726,20.68056,0.4693,0.2291,0.2677,0.8033,0.2349,0.9889,5.89,57.15,83.73
47.70107,123.23173,0.7539,0.4285,0.8429,0.1721,0.4505,0.4504,51.93,32.96,55.62
29.16754,116.7823,0.9311,0.5016,0.6383,0.3753,0.4081,0.2314,32.76,12.69,86.01
37.91667,21.2,0.5732,0.0068,0.6336,0.9604,0.9251,0.8608,56.61,75.88,31.86
28.63765,120.25756,0.6642,0.6073,0.6712,0.2169,0.6759,0.6283,2.11,98.11,60.58
11.3574,119.5049,0.5091,0.7121,0.3172,0.8779,0.8723,0.8602,9.66,38.15,23.26
35.02083,33.17917,0.5706,0.394,0.5231,0.4124,0.2168,0.5262,10.7,24.13,71.5
48.46893,38.81669,0.5872,0.5465,0.5509,0.1631,0.1505,0.436,25.22,48.62,63.56
10.35782,-66.80252,0.6262,0.0237,0.8531,0.5238,0.5744,0.7507,71.72,66.59,90.47
15.246,120.9285,0.4728,0.3595,0.6558,0.6032,0.0234,0.9465,27.54,62.02,75.78
22.14957,-80.44662,0.0131,0.7462,0.8511,0.5312,0.767,0.4149,89.98,52.07,12.64
45.33528,42.85472,0.5192,0.1881,0.0173,0.8355,0.8932,0.224,0.2,22.9,28.77
54.63333,24.93333,0.5373,0.3273,0.1626,0.9201,0.0195,0.738,38.2,92.05,64.12
-7.3199,107.9327,0.887,0.9292,0.996,0.0489,0.6379,0.4025,45.36,72.02,17.4
50.13346,125.77623,0.1048,0.3371,0.4578,0.6382,0.6808,0.6664,72.05,19.12,33.68
39.60111,20.31194,0.6234,0.9158,0.2029,0.8786,0.7374,0.7374,24.94,86.07,38.62
30.43,-97.8326,0.0178,0.0859,0.1599,0.7765,0.4664,0.146,67.43,39.94,0.06
12.78987,45.00244,0.56,0.4862,0.8028,0.1405,0.0792,0.0638,92.74,51.11,81.03
-6.7754,111.4178,0.9818,0.5162,0.6083,0.4438,0.6859,0.7863,26.92,22.78,67.12
-7.04,112.4717,0.774,0.3403,0.6436,0.7261,0.1322,0.2428,7.28,56.68,98.35
52.81165,37.24215,0.6522,0.1942,0.6669,0.3039,0.9145,0.4578,54.48,9.28,81.42
28.1085,68.0254,0.008,0.3419,0.6241,0.3479,0.734,0.9763,18.73,48.43,84.02
9.99299,-84.12934,0.2926,0.9066,0.5072,0.5047,0.8491,0.0607,48.25,32.88,11.32
6.69833,124.03583,0.7665,0.7711,0.081,0.3954,0.4974,0.6557,64.5,89.37,4.65
-4.04167,-44.475,0.3192,0.0874,0.3842,0.4434,0.5802,0.9456,90.57,66.89,55.58
23.63308,113.05972,0.1889,0.7403,0.715,0.9256,0.1135,0.4675,4.92,87.88,8.2
-32.66625,-58.32148,0.0336,0.5729,0.1422,0.5994,0.0361,0.5231,46.52,80.84,44.65
28.5457,111.26147,0.6842,0.7196,0.9503,0.5374,0.6988,0.2721,18.54,51.31,38.18
13.91301,100.49883,0.9707,0.4482,0.1865,0.1104,0.3435,0.1364,22.13,46.12,16.06
49.85802,18.97708,0.9114,0.9217,0.4643,0.479,0.859,0.8316,33.56,45.27,52.54
16.82481,100.25858,0.8398,0.1256,0.0737,0.8606,0.948,0.8687,65.24,8.69,79.86
-11.81781,-75.62382,0.4405,0.5139,0.4643,0.0177,0.433,0.8113,72.69,18.48,11.02
46.976,-0.2151,0.4571,0.6964,0.8404,0.504,0.4274,0.9586,83.94,34.04,43.26
28.58002,116.15,0.7425,0.169,0.8174,0.6919,0.478,0.8456,19.26,69.56,11.41
-7.1609,111.5954,0.8425,0.0287,0.1276,0.6917,0.6513,0.4487,44.02,54.27,99.2
44.32554,133.48134,0.8222,0.0865,0.3122,0.3209,0.0586,0.8321,30.12,99.44,46.27
56.7032,104.2494,0.8429,0.2677,0.0056,0.202,0.9425,0.0749,78.8,55,62.68
50.13441,-97.32676,0.9722,0.553,0.3381,0.5456,0.1445,0.4462,10.74,43.45,20.57
15.54602,120.95959,0.25,0.3331,0.4153,0.0282,0.369,0.5041,53.64,43.55,7.42
40.2944,-76.8938,0.9658,0.6396,0.6027,0.0686,0.4643,0.2033,30.62,31.29,56.41
22.99376,114.71311,0.5529,0.3533,0.1343,0.684,0.7902,0.5468,37.28,23.86,4.2
15.7162,120.5543,0.0937,0.7682,0.9152,0.4632,0.5128,0.6993,53.62,85.73,40.7
15.08333,-88.1,0.6655,0.3235,0.504,0.4688,0.9258,0.8127,90.18,6.69,72.04
60.5457,16.2867,0.9382,0.0417,0.7469,0.4244,0.0233,0.3208,49.75,9.27,18.64
-7.0034,112.5812,0.7116,0.6124,0.7012,0.9539,0.0426,0.9298,35.77,21.81,82.92
50.67427,21.04517,0.5156,0.8629,0.6221,0.5564,0.5585,0.6109,40.84,25.35,6.54
59.3326,18.0649,0.171,0.8972,0.558,0.8712,0.0062,0.3328,84.8,36.28,81.07
28.24417,111.70528,0.2285,0.9358,0.7598,0.1794,0.689,0.5481,94.84,12.07,94.34
22.54077,114.48982,0.5659,0.4763,0.4992,0.2887,0.0432,0.2469,37.61,48.57,37.55
50.5877,13.80803,0.6755,0.1018,0.2408,0.7893,0.9687,0.1187,10.25,52.33,6.56
34.2139,71.55523,0.1867,0.4176,0.2599,0.0597,0.8766,0.2865,91.81,26.11,64.29
33.0169,-116.846,0.1351,0.4376,0.4782,0.3129,0.8087,0.4931,86.2,31.76,16.33
26.08882,119.5713,0.9351,0.6039,0.2413,0.169,0.2824,0.1311,4.24,19.39,83.06
36.16667,139.53333,0.4299,0.5531,0.2305,0.759,0.5087,0.0328,47.68,91.77,37.39
27.15111,119.01583,0.3565,0.8792,0.5678,0.3406,0.1758,0.4067,42.77,88.38,51.33
26.76134,117.71068,0.5989,0.8474,0.3677,0.9665,0.9204,0.5476,57.08,27.17,43.34
-18.20476,28.9349,0.6431,0.0236,0.7215,0.049,0.3228,0.1148,52.65,41.69,24.67
32.67798,120.47422,0.7473,0.5282,0.7854,0.4224,0.7153,0.2676,54.31,35.4,99.73
-8.7552,120.7106,0.9872,0.5759,0.7489,0.4561,0.5714,0.3426,1.12,46.2,84.49
16.8441,120.4045,0.3648,0.0699,0.5411,0.8216,0.656,0.8632,32.76,20.37,43.97
60.1444,30.20165,0.0604,0.7907,0.5702,0.7166,0.2225,0.6598,50.8,91.18,49.28
58.4272,24.49496,0.5225,0.011,0.2101,0.0301,0.2412,0.1729,42.3,33.75,20.63
40.1454,-82.9817,0.1,0.5664,0.7711,0.7171,0.3255,0.6079,28.47,82.79,28.69
40.71069,140.59048,0.6011,0.7714,0.0683,0.7031,0.557,0.9373,32.38,24.29,8.43
26.6459,-80.4303,0.8443,0.3214,0.1104,0.1176,0.8894,0.8947,84.63,37.65,16.48
6.17818,6.52429,0.248,0.1481,0.2679,0.4056,0.7056,0.7313,45.06,33.12,12.34
-6.9425,113.0303,0.2213,0.8677,0.5095,0.0957,0.368,0.8824,98.91,61.2,30.14
18.985,-99.8926,0.177,0.3303,0.1784,0.4263,0.6038,0.6451,44.35,24.76,85.09
5.6561,-75.87877,0.535,0.6187,0.6156,0.6741,0.0883,0.6176,84.65,59.84,13.9
49.81212,129.81278,0.6983,0.8937,0.6784,0.0701,0.7933,0.0645,35.1,49.47,89.34
29.99228,106.26461,0.6621,0.005,0.5922,0.4997,0.118,0.3917,79.18,10.68,82.81
7.01806,124.18056,0.9379,0.5326,0.0255,0.6442,0.8987,0.7641,79.73,87.79,88.16
47.62861,125.84468,0.5316,0.6299,0.479,0.319,0.7977,0.8426,28.8,77.33,20.26
38.72167,139.82167,0.8421,0.7922,0.3653,0.2232,0.3584,0.3679,44.97,97.91,3.17
-6.7264,111.5232,0.3101,0.3793,0.9406,0.8497,0.4467,0.9093,5.1,1.74,57.13
37.41667,24.43333,0.8145,0.6811,0.8112,0.8368,0.5963,0.7883,64.88,64.5,86.42
40.77322,122.37415,0.9976,0.33,0.5636,0.0213,0.6283,0.6067,37.7,34.69,41.83
-8.6461,120.7225,0.997,0.5525,0.4054,0.2901,0.8392,0.05,1.27,18.55,81.69
-7.25972,-34.9075,0.452,0.646,0.1172,0.6786,0.1428,0.1423,85.58,70.57,90.86
-8.6374,122.2787,0.1315,0.0558,0.5067,0.3814,0.4962,0.9672,13.01,50.35,37.74
49.60559,-97.04234,0.2841,0.6438,0.3122,0.3514,0.2064,0.159,15.31,93.31,43.07
47.3167,5.0167,0.7798,0.0612,0.5166,0.3262,0.1552,0.769,78.44,2.85,90.06
32.33655,120.11017,0.2177,0.9907,0.1513,0.3955,0.6327,0.951,64.7,45.06,5.52
16.41042,103.09768,0.4946,0.1572,0.9112,0.0752,0.1637,0.1026,86.96,66.56,22.09
12.06938,-85.09059,0.7501,0.0039,0.9298,0.3367,0.9731,0.4911,35.63,73.99,33.88
66.53,66.60194,0.268,0.1857,0.512,0.2113,0.7579,0.4267,81.22,87.27,38.01
40.84361,68.66167,0.458,0.9232,0.055,0.8697,0.7616,0.0348,48.49,47.4,50.68
13.2719,123.4623,0.3797,0.0081,0.5354,0.0741,0.2195,0.2705,41.45,21.49,42.97
36.26556,111.67528,0.0162,0.8642,0.1405,0.6423,0.6239,0.0579,10.93,97.51,6.34
-9.13833,-77.74361,0.7705,0.4075,0.281,0.4331,0.422,0.5807,0.06,0.47,49.08
59.8442,10.7945,0.7374,0.5486,0.9352,0.0949,0.4105,0.0757,97.24,63.61,30.06
22.91139,-81.85611,0.511,0.7494,0.6395,0.9001,0.4946,0.8408,18.46,83.38,27.03
-11.25583,-39.37472,0.5941,0.3095,0.0289,0.1354,0.3708,0.5122,1,61.74,31.67
9.03333,1.41667,0.9756,0.5149,0.2113,0.4874,0.8448,0.9712,60.36,16.78,93.19
50.8165,-119.68571,0.453,0.3848,0.0289,0.5109,0.5376,0.6233,22.85,91.57,81.8
26.23371,117.01808,0.9735,0.8911,0.0474,0.3559,0.3575,0.428,73.98,29.15,47.11
-9.6841,124.6051,0.1032,0.0763,0.4624,0.0987,0.5133,0.1374,22.81,9.03,24.53
-7.61278,110.78389,0.2474,0.7487,0.0112,0.2871,0.5153,0.4978,53.06,11.24,29.41
39.9,-8.5833,0.4825,0.9961,0.4355,0.3113,0.7927,0.2718,31.19,83.89,88.6
47.9804,20.9354,0.7774,0.9585,0.2991,0.3323,0.1613,0.259,5.46,74.58,81.67
42.87973,128.03049,0.9349,0.2981,0.7057,0.5961,0.2122,0.1059,31.85,13.02,19.4
37.91033,23.72361,0.6153,0.0716,0.0043,0.5486,0.4134,0.7118,60.36,3.6,4.13
59.51833,34.16639,0.6251,0.299,0.42,0.1713,0.2207,0.5498,40.64,24.64,92.54
66.53,66.60194,0.8722,0.1236,0.0081,0.8266,0.9551,0.2924,25.93,94.71,41.29
49.25,4.0333,0.6487,0.0301,0.0238,0.6692,0.4257,0.2176,76.84,27.22,62.58
38.92072,114.46674,0.6589,0.2006,0.1138,0.652,0.7425,0.8329,56.15,53.46,59.82
48.8381,2.5249,0.823,0.0341,0.7294,0.335,0.8229,0.2399,90.18,10.93,64.03
-6.3164,155.48483,0.9601,0.2542,0.4375,0.4967,0.5165,0.1196,3,67.22,2.45
56.25889,83.97139,0.1474,0.95,0.708,0.6576,0.7703,0.1642,79.26,35.95,71.72
46.60199,123.53895,0.9165,0.3164,0.1198,0.1387,0.5018,0.2299,20.21,8.23,62.49
-8.93139,-76.11315,0.5069,0.1975,0.2346,0.1753,0.3844,0.4195,6.37,64.13,19.48
36.11736,113.18571,0.6037,0.8763,0.6937,0.4982,0.7585,0.4428,84.27,34.62,83.66
-9.8883,124.4967,0.8489,0.3326,0.8349,0.063,0.9621,0.8429,70.89,17.9,10.15
-23.04639,-50.07361,0.1515,0.9107,0.9802,0.8748,0.4853,0.7113,8.74,82.11,15.7
30.57836,-7.20341,0.2958,0.6907,0.9984,0.541,0.7021,0.6174,8.09,33.1,55.31
47.5667,7.6,0.7625,0.195,0.4268,0.1412,0.5803,0.692,74.83,31.47,21.88
-7.21984,106.87948,0.6011,0.9876,0.366,0.8033,0.3406,0.0564,61.62,24.12,54.28
-22.03799,-63.67968,0.0551,0.93,0.1766,0.7976,0.9489,0.1384,17.06,0.14,83.89
18.16667,-73.81194,0.2131,0.8402,0.18,0.7548,0.3352,0.5231,82.65,78.53,17.05
57.1056,12.2508,0.3586,0.6787,0.3405,0.4843,0.6223,0.8915,51.51,96.72,98.23
1.72837,128.00948,0.5536,0.4001,0.5487,0.0388,0.9231,0.7558,9.55,96.47,69.06
18.86375,-69.10868,0.9985,0.2909,0.1147,0.3206,0.2112,0.8559,53.36,23.19,27.87
21.4988,105.14104,0.7028,0.8337,0.8444,0.2075,0.45,0.4124,71.47,53.48,10.34
48.5158,33.17329,0.5103,0.2224,0.4072,0.5867,0.16,0.5528,20.62,13.81,24.61
25.4295,114.92804,0.0608,0.4916,0.1442,0.9783,0.8836,0.6397,41.13,77.46,72.56
15.0333,120.7833,0.5379,0.2974,0.032,0.8396,0.9891,0.6607,26.77,44.45,75.02
49.44998,-112.65185,0.3918,0.5704,0.4746,0.9306,0.7097,0.4339,45.2,97.06,31.53
63.50464,53.40947,0.806,0.7034,0.1716,0.5492,0.7386,0.8379,95.38,78.4,46.65
8.32563,-72.08951,0.6201,0.6712,0.3891,0.3563,0.5952,0.9466,70.85,97.26,19.97
33.28934,105.09552,0.9651,0.4135,0.1687,0.6923,0.8674,0.8256,33.88,34.95,56.43
23.41619,116.71327,0.4639,0.9185,0.9132,0.8816,0.6098,0.1781,97.8,84.22,85.65
46.3168,-79.46633,0.9496,0.1147,0.4553,0.9321,0.2714,0.1993,87.42,89.02,62.49
55.5429,13.9546,0.8783,0.3379,0.8114,0.5252,0.3589,0.0092,48.56,77.12,66.14
39.2,-9.2667,0.4198,0.7119,0.8439,0.6114,0.4519,0.3004,93.89,2.06,68.99
40.94194,20.29861,0.74,0.3812,0.2566,0.3961,0.5027,0.3535,44.39,70.12,55.07
59.97359,23.43389,0.1644,0.0727,0.5394,0.2424,0.4332,0.9705,25.74,76.24,4.2
30.77467,108.76611,0.1921,0.2301,0.4335,0.568,0.3747,0.6142,64.83,78.76,80.86
28.35606,121.45117,0.5498,0.8242,0.4666,0.7127,0.628,0.9153,4.08,76.71,50.69
33.7629,-84.4226,0.1818,0.7102,0.4682,0.1659,0.1069,0.5926,20.41,51.06,7.48
42.9075,129.50778,0.7415,0.0413,0.1672,0.6913,0.9215,0.7182,45.61,49.35,57.61
50.22887,19.77007,0.9964,0.5182,0.6951,0.8184,0.5074,0.7722,26.09,79.23,64.67
50.433,2.8279,0.3377,0.6552,0.4449,0.2095,0.3695,0.0908,54.38,93.04,29.28
51.98,5.9111,0.3635,0.2176,0.8646,0.7771,0.4506,0.7506,3.54,44.1,29.95
39.27059,46.3572,0.7791,0.754,0.4746,0.478,0.5245,0.2495,49.47,57.48,69.9
-18.50667,-54.76,0.7082,0.6195,0.7888,0.038,0.1876,0.9413,12.74,28.53,51.95
48.87904,125.2459,0.5793,0.2642,0.8174,0.3663,0.4114,0.3408,33.34,14.14,69.08
44.54766,17.37357,0.7144,0.9776,0.1648,0.4204,0.3158,0.8691,1.09,81.86,35.18
14.07417,-90.41667,0.3538,0.1121,0.2228,0.8163,0.5484,0.9094,36.62,39.3,48.89
39.22472,117.74889,0.2418,0.094,0.6488,0.8604,0.6137,0.1276,60.73,9.89,42.35
-8.7376,116.2078,0.8835,0.2078,0.8963,0.054,0.2349,0.2307,93.58,13.06,5.49
48.803,2.2669,0.7023,0.7308,0.0952,0.3186,0.5495,0.6364,29.67,42.3,10.94
35.025,33.42083,0.3059,0.7738,0.4449,0.6593,0.7982,0.254,70.14,97.94,49.14
9.94611,-84.05279,0.3525,0.5184,0.5003,0.3316,0.1448,0.5389,93.87,99.46,21.94
-8.6136,120.4721,0.2844,0.9414,0.0178,0.6537,0.9381,0.6816,85.5,31.41,85.33
43.7031,7.2661,0.3642,0.0646,0.4146,0.259,0.2093,0.3437,57.57,81.17,56.31
18.0383,-66.6263,0.548,0.7387,0.8337,0.0618,0.5534,0.7057,17.32,49.11,27.67
37.1882,-3.6067,0.2978,0.5054,0.7149,0.6138,0.4109,0.5135,70.88,26.9,6.93
57.74459,40.43502,0.149,0.1984,0.4654,0.5436,0.4354,0.4358,82.63,85.55,52
40.30974,123.84148,0.3788,0.4188,0.2478,0.1229,0.0594,0.4167,10.37,80.71,29.55
58.7794,57.7822,0.7739,0.9496,0.5503,0.973,0.8652,0.5797,89.42,93.52,99.62
48.8655,2.3426,0.2618,0.5569,0.5256,0.5397,0.5308,0.0829,35.39,68.19,96.79
61.1,21.83333,0.498,0.613,0.5138,0.6646,0.9464,0.6564,82.04,38.08,89.21
49.56278,6.15389,0.7957,0.6848,0.3601,0.5877,0.9985,0.2832,36.47,69.12,77.69
-10.15502,-77.43963,0.8994,0.5925,0.9702,0.4846,0.5898,0.9099,43.54,53.81,50.81
12.46084,121.01041,0.9759,0.5499,0.9845,0.7927,0.9815,0.1382,7.29,24.24,26.78
-8.2392,112.459,0.2061,0.7355,0.2171,0.9807,0.4447,0.42,54.59,37.16,94.07
35.49864,23.96341,0.1102,0.4479,0.9902,0.4827,0.5744,0.1082,88.17,11.44,46.36
34.51522,109.75759,0.6038,0.7029,0.6463,0.0358,0.7502,0.1714,30.5,50.64,80.88
46.62222,29.91333,0.3876,0.1574,0.0362,0.676,0.7078,0.2217,35.95,45.11,31.76
50.14631,13.96345,0.4312,0.7314,0.4368,0.2723,0.6131,0.1607,0.09,72.54,34.26
60.36593,28.60737,0.2814,0.0846,0.4496,0.7501,0.8897,0.7927,45.32,79.08,24.26
44.95214,18.59869,0.2239,0.9383,0.8642,0.8139,0.7782,0.9295,19.76,53.98,79.07
29.65954,110.16876,0.8861,0.5793,0.3041,0.2061,0.1257,0.2556,48.33,54.37,42.59
-6.7501,111.616,0.027,0.0715,0.9572,0.6304,0.1399,0.2413,3.78,86.75,11.46
-7.2155,107.9036,0.4201,0.3514,0.019,0.827,0.0094,0.6822,14.57,17.49,29.55
37.9332,23.53147,0.9557,0.7369,0.4034,0.515,0.0159,0.6882,62.82,37.28,73.93
42.97866,-82.40407,0.1575,0.2506,0.1951,0.9795,0.5935,0.4297,4.79,75.02,93.76
14.53333,100.91667,0.2977,0.9333,0.9636,0.7214,0.9607,0.563,68.29,27.81,92.53
38.8,-9.2333,0.3718,0.8896,0.3316,0.1136,0.733,0.5925,53.39,24.84,55.58
-14.76861,-70.90194,0.2337,0.052,0.131,0.0473,0.8599,0.4439,36.72,11.47,75.87
41.87507,21.87599,0.3044,0.9633,0.2048,0.5465,0.2899,0.0373,83.18,86.37,14.99
27.1592,114.52026,0.3821,0.6962,0.708,0.9277,0.6151,0.6413,33.5,36.87,44.98
32.86439,106.91358,0.1757,0.524,0.1408,0.4998,0.7539,0.031,51.45,60.36,89.49
6.52194,124.89,0.9518,0.0166,0.9577,0.0113,0.7653,0.2331,81.27,77.31,58.17
-4.10778,-81.0475,0.085,0.012,0.9008,0.0564,0.6983,0.3822,78.64,89.24,36.68
-18.775,-42.9325,0.3647,0.1583,0.2476,0.6938,0.8156,0.6599,51.48,52.88,82.23
4.8,114.65,0.2719,0.0258,0.7943,0.5862,0.6447,0.8827,6.1,79.58,65.37
10.21682,-83.78483,0.0625,0.8105,0.8323,0.6916,0.6174,0.8948,18.71,58.34,46.28
42.0778,-8.3722,0.5028,0.6752,0.3257,0.6136,0.2842,0.7407,95.61,9.94,17.54
8.31722,126.28111,0.953,0.3853,0.6173,0.6787,0.0075,0.8531,95.17,57.31,41.67
31.70095,35.22631,0.7505,0.4834,0.6606,0.3957,0.4859,0.9799,45.72,83.78,94.63
28.10012,115.42607,0.7773,0.1436,0.3999,0.2689,0.2934,0.6111,74.19,20.25,23.96
-12.63333,-41.03333,0.2418,0.1797,0.2238,0.9062,0.6757,0.5263,23.52,88.57,14.15
41.1278,-8.45,0.7735,0.3946,0.7934,0.506,0.7999,0.1212,60.53,86.3,41.14
-17.66667,-149.3,0.284,0.6247,0.5497,0.2312,0.9121,0.187,91.46,39.46,1.56
